2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
1,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
1,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,0.000000
2,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
2,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
2,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
2,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
2,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
2,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
3,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,1.000000
4,2.000000
5,2.000000
5,2.000000
5,2.000000
5,2.000000
5,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
5,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
5,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
5,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
5,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
6,3.000000
